timestamp,depth,DOmg/L,Dopct,pH,cond,Turbidity,temp
3/9/2014 22:10,11.913,10.47,77.3,7.16,5.546,73.5,2
3/9/2014 22:25,11.905,10.39,76.8,7.18,5.508,73,2.07
3/9/2014 22:40,11.895,10.6,78.3,7.14,5.472,74.5,2.07
3/9/2014 22:55,11.892,10.65,79.1,7.14,5.388,72.6,2.26
3/9/2014 23:10,11.894,10.87,80.8,7.2,5.279,71.8,2.31
3/9/2014 23:25,11.905,10.89,81.1,7.16,5.227,70.9,2.41
3/9/2014 23:40,11.931,11.13,83,7.17,5.152,72.1,2.44
3/9/2014 23:55,11.959,11.17,83.1,7.18,5.16,70.7,2.37
3/10/2014 0:10,11.995,10.8,80.7,7.18,5.175,73.1,2.5
3/10/2014 0:25,12.028,10.48,78.5,7.15,5.178,70.6,2.61
3/10/2014 0:40,12.069,8.99,67.6,7.13,5.15,73,2.76
3/10/2014 0:55,12.112,9.13,68.3,7.12,5.154,74.8,2.56
3/10/2014 1:10,12.157,10.64,79,7.19,5.175,74.9,2.29
3/10/2014 1:25,12.202,11.05,81.3,7.22,4.991,72.2,2.01
3/10/2014 1:40,12.251,11.35,83.1,7.19,5.035,74.2,1.79
3/10/2014 1:55,12.299,11.36,83.3,7.2,5.1,75,1.84
3/10/2014 2:10,12.35,11.13,81.9,7.22,5.173,76.2,1.96
3/10/2014 2:25,12.397,10.88,80.3,7.2,5.23,72.3,2.05
3/10/2014 2:40,12.447,10.86,80.4,7.15,5.24,73.6,2.16
3/10/2014 2:55,12.489,10.86,80.2,7.14,5.248,72.3,2.09
3/10/2014 3:10,12.529,11,81.1,7.21,5.19,73.5,2.01
3/10/2014 3:25,12.572,11.32,83.6,7.19,5.195,75.5,2.09
3/10/2014 3:40,12.612,11.33,83.4,7.23,5.198,73,1.96
3/10/2014 3:55,12.65,11.39,84,7.19,5.237,70.3,2.05
3/10/2014 4:10,12.678,11.36,83.7,7.24,5.276,71.3,1.97
3/10/2014 4:25,12.704,11.3,83.3,7.18,5.348,68.1,1.99
3/10/2014 4:40,12.72,11.39,83.3,7.19,5.538,74.5,1.69
3/10/2014 4:55,12.732,11.26,81.9,7.13,5.735,73.1,1.43
3/10/2014 5:10,12.731,11.16,81.2,7.14,5.814,69.8,1.44
3/10/2014 5:25,12.73,11.06,80.4,7.15,5.887,74.6,1.44
3/10/2014 5:40,12.724,10.95,79.6,7.2,5.969,69.2,1.41
3/10/2014 5:55,12.718,10.11,73.8,7.21,6.018,70.2,1.55
3/10/2014 6:10,12.697,10.16,74.1,7.13,6.094,71.7,1.5
3/10/2014 6:25,12.68,10.47,76.4,7.13,6.141,71.8,1.52
3/10/2014 6:40,12.649,10.46,76.4,7.13,6.19,71.5,1.54
3/10/2014 6:55,12.617,10.25,74.9,7.11,6.237,70.2,1.54
3/10/2014 7:10,12.583,10.22,74.7,7.15,6.291,71.2,1.51
3/10/2014 7:25,12.535,10.9,79.2,7.1,6.506,72,1.33
3/10/2014 7:40,12.484,10.85,78.9,7.2,6.655,69.5,1.28
3/10/2014 7:55,12.436,10.78,78.5,7.23,6.73,68.5,1.37
3/10/2014 8:10,12.389,10.82,79.1,7.19,6.791,70.2,1.46
3/10/2014 8:25,12.339,11.05,81.2,7.3,6.71,73.1,1.7
3/10/2014 8:40,12.292,10.93,80.5,7.31,6.711,69.4,1.77
3/10/2014 8:55,12.25,11.07,81.8,7.35,6.427,69.6,1.94
3/10/2014 9:10,12.208,11.11,82.3,7.3,6.29,71.3,2.06
3/10/2014 9:25,12.154,11.13,82.6,7.33,6.173,72,2.11
3/10/2014 9:40,12.105,11.15,82.9,7.29,5.94,70.2,2.22
3/10/2014 9:55,12.056,11.1,82.5,7.31,5.893,73,2.22
3/10/2014 10:10,12.008,11.02,81.8,7.24,5.91,73,2.2
3/10/2014 10:25,11.97,10.93,81,7.27,5.956,77.7,2.11
3/10/2014 10:40,11.943,11.11,82.2,7.23,5.903,71.2,2.04
3/10/2014 10:55,11.92,11.29,83.5,7.28,5.875,71.3,2.05
3/10/2014 11:10,11.886,11.29,83.5,7.24,5.877,73.4,2.04
3/10/2014 11:25,11.867,11.35,84.4,7.24,5.804,72.3,2.26
3/10/2014 11:40,11.859,11.22,83.8,7.28,5.778,78.2,2.42
3/10/2014 11:55,11.855,11.06,82.6,7.23,5.789,73.1,2.43
3/10/2014 12:10,11.863,11.14,83.5,7.27,5.749,72.8,2.54
3/10/2014 12:25,11.876,11.24,83.9,7.22,5.691,73.1,2.42
3/10/2014 12:40,11.894,11.21,84.3,7.23,5.606,72.7,2.71
3/10/2014 12:55,11.918,11.03,83.4,7.27,5.567,71,2.91
3/10/2014 13:10,11.937,10.99,83.4,7.27,5.501,73.1,3.06
3/10/2014 13:25,11.965,10.96,82.9,7.21,5.384,72.5,2.94
3/10/2014 13:40,11.991,10.65,80.3,7.2,5.3,75.2,2.83
3/10/2014 13:55,12.028,10.31,78.4,7.17,5.222,73.3,3.14
3/10/2014 14:10,12.061,10.84,82.8,7.23,5.21,75,3.35
3/10/2014 14:25,12.105,11.03,84.2,7.19,5.185,71.1,3.34
3/10/2014 14:40,12.144,11.23,86,7.19,5.226,75.9,3.46
3/10/2014 14:55,12.178,10.77,83.3,7.19,5.359,73.8,3.8
3/10/2014 15:10,12.211,10.54,81.5,7.14,5.443,73.6,3.76
3/10/2014 15:25,12.252,10.89,83.8,7.19,5.462,68.7,3.58
3/10/2014 15:40,12.286,10.98,84.6,7.16,5.496,72,3.61
3/10/2014 15:55,12.322,11.02,84.8,7.15,5.513,73.2,3.61
3/10/2014 16:10,12.357,11.06,85,7.16,5.536,71.2,3.55
3/10/2014 16:25,12.391,11.01,84.8,7.16,5.548,70.5,3.58
3/10/2014 16:40,12.418,10.94,84.3,7.19,5.575,69.8,3.63
3/10/2014 16:55,12.439,11.18,85.7,7.16,5.587,71.9,3.41
3/10/2014 17:10,12.456,11.21,86.2,7.22,5.588,71.3,3.51
3/10/2014 17:25,12.47,11.25,85.5,7.18,5.591,70.1,3.1
3/10/2014 17:40,12.484,11.29,86,7.19,5.596,71.7,3.17
3/10/2014 17:55,12.485,11.39,85.9,7.19,5.645,70.4,2.81
3/10/2014 18:10,12.479,11.03,83.1,7.18,5.627,71.2,2.8
3/10/2014 18:25,12.476,10.71,80,7.1,5.867,72.8,2.4
3/10/2014 18:40,12.471,10.56,78.7,7.17,5.958,71,2.34
3/10/2014 18:55,12.46,11.28,84.5,7.26,5.672,66.8,2.52
3/10/2014 19:10,12.437,11.6,86.8,7.29,5.589,71.9,2.5
3/10/2014 19:25,12.411,11.35,85.6,7.27,5.65,74.1,2.78
3/10/2014 19:40,12.38,11.06,83.3,7.22,5.751,70.1,2.75
3/10/2014 19:55,12.346,10.97,82.2,7.2,5.863,73.1,2.53
3/10/2014 20:10,12.305,11.04,81.8,7.19,5.991,68.4,2.09
3/10/2014 20:25,12.264,10.98,81.2,7.2,6.081,71.2,1.98
3/10/2014 20:40,12.239,11.13,82.3,7.23,6.083,71.7,2.02
3/10/2014 20:55,12.195,10.97,81.2,7.17,6.109,75.7,2.04
3/10/2014 21:10,12.152,10.8,80,7.15,6.132,72.5,2.05
3/10/2014 21:25,12.119,10.77,80.1,7.22,6.09,70.6,2.23
3/10/2014 21:40,12.076,10.77,80.4,7.22,6.056,72.1,2.34
3/10/2014 21:55,12.046,10.81,81.2,7.2,5.873,72,2.63
3/10/2014 22:10,12.01,10.87,81.7,7.24,5.835,70.4,2.65
3/10/2014 22:25,11.981,10.96,82.4,7.23,5.783,71.1,2.66
3/10/2014 22:40,11.939,11.04,83.1,7.19,5.712,71.3,2.7
3/10/2014 22:55,11.909,11.02,83,7.24,5.627,72,2.75
3/10/2014 23:10,11.881,11.01,83,7.19,5.548,71.6,2.78
3/10/2014 23:25,11.848,10.98,82.7,7.19,5.535,73.6,2.77
3/10/2014 23:40,11.835,10.95,82.5,7.21,5.527,72.5,2.77
3/10/2014 23:55,11.826,11.02,83,7.21,5.513,73.1,2.78
3/11/2014 0:10,11.83,10.96,82.5,7.2,5.501,73,2.78
3/11/2014 0:25,11.842,10.97,82.6,7.16,5.481,71,2.77
3/11/2014 0:40,11.873,10.94,82.3,7.15,5.476,68,2.74
3/11/2014 0:55,11.918,11,82.8,7.15,5.475,68.9,2.75
3/11/2014 1:10,11.948,10.94,82.7,7.2,5.494,72.5,2.9
3/11/2014 1:25,11.991,10.5,79.7,7.14,5.487,72.4,3.05
3/11/2014 1:40,12.044,10.29,78.4,7.13,5.423,74.8,3.2
3/11/2014 1:55,12.097,11.17,84.5,7.15,5.463,73.1,2.94
3/11/2014 2:10,12.151,11.09,83.3,7.21,5.499,73.7,2.68
3/11/2014 2:25,12.209,11.08,83.3,7.22,5.523,74.1,2.69
3/11/2014 2:40,12.275,11.14,83.3,7.22,5.56,72.8,2.49
3/11/2014 2:55,12.334,11.04,82.8,7.17,5.566,71.5,2.59
3/11/2014 3:10,12.389,11.03,82.9,7.21,5.584,72.1,2.67
3/11/2014 3:25,12.447,11,82.6,7.21,5.603,72,2.64
3/11/2014 3:40,12.501,11.04,82.5,7.2,5.614,70.6,2.48
3/11/2014 3:55,12.554,11.06,82.6,7.15,5.613,72.9,2.45
3/11/2014 4:10,12.595,11.03,82.3,7.15,5.61,70.8,2.42
3/11/2014 4:25,12.633,11.05,82.4,7.2,5.624,71.9,2.39
3/11/2014 4:40,12.662,11.08,82.6,7.19,5.631,68,2.37
3/11/2014 4:55,12.683,11.24,83.6,7.16,5.66,71.7,2.27
3/11/2014 5:10,12.701,11.18,83.1,7.14,5.751,70.8,2.27
3/11/2014 5:25,12.713,11.34,84.1,7.18,5.817,81.9,2.13
3/11/2014 5:40,12.723,11.08,81.6,7.16,6.079,73.5,1.86
3/11/2014 5:55,12.73,11.05,81.5,7.15,6.131,74.4,1.89
3/11/2014 6:10,12.722,10.91,80.4,7.15,6.244,70.8,1.85
3/11/2014 6:25,12.705,11.04,81.4,7.2,6.321,77,1.84
3/11/2014 6:40,12.684,9.29,69.5,7.24,6.196,71.5,2.41
3/11/2014 6:55,12.662,9.04,66.9,7.15,6.337,71.6,2.03
3/11/2014 7:10,12.644,10.49,77.4,7.14,6.396,75.8,1.89
3/11/2014 7:25,12.617,10.77,79.5,7.14,6.477,72,1.87
3/11/2014 7:40,12.588,10.98,81.1,7.15,6.509,70.5,1.89
3/11/2014 7:55,12.54,10.95,80.8,7.16,6.579,72.8,1.85
3/11/2014 8:10,12.485,10.95,80.7,7.24,6.655,71.7,1.81
3/11/2014 8:25,12.429,11.01,81.3,7.25,6.706,71.7,1.85
3/11/2014 8:40,12.38,11.02,81.2,7.24,6.788,69.2,1.78
3/11/2014 8:55,12.335,10.85,80.1,7.23,6.812,70,1.82
3/11/2014 9:10,12.298,10.9,80.8,7.26,6.711,75.9,2
3/11/2014 9:25,12.272,10.85,80.5,7.21,6.688,73.4,2.05
3/11/2014 9:40,12.24,10.69,79.8,7.21,6.586,73.5,2.27
3/11/2014 9:55,12.204,10.58,79.2,7.26,6.51,72.5,2.4
3/11/2014 10:10,12.164,10.66,80.1,7.2,6.338,72.8,2.57
3/11/2014 10:25,12.124,10.69,80.4,7.19,6.275,73.1,2.6
3/11/2014 10:40,12.084,10.63,79.9,7.21,6.28,72.4,2.62
3/11/2014 10:55,1.847,10.56,79.6,7.17,6.309,71.5,2.68
3/11/2014 11:10,1.825,10.44,79.1,7.2,6.3,71.9,2.87
3/11/2014 11:25,1.8,9.97,75.9,7.17,6.284,72,3.07
3/11/2014 11:40,1.775,9.75,74.8,7.11,6.275,72.1,3.33
3/11/2014 11:55,1.739,9.67,74.4,7.13,6.271,72.6,3.45
3/11/2014 12:10,1.711,9.63,74.2,7.12,6.263,72.4,3.53
3/11/2014 12:25,1.686,9.73,75.5,7.08,6.242,71.9,3.79
3/11/2014 12:40,1.673,9.75,75.8,7.11,6.252,68.1,3.85
3/11/2014 12:55,1.659,9.63,75.2,7.07,6.256,70,4.01
3/11/2014 13:10,1.658,9.86,77,7.13,6.225,71.1,4.03
3/11/2014 13:25,1.675,10.06,78.7,7.09,6.203,71.5,4.12
3/11/2014 13:40,1.688,10.06,79.1,7.11,6.209,72.5,4.27
3/11/2014 13:55,1.708,9.98,78.7,7.1,6.211,72.6,4.39
3/11/2014 14:10,1.736,10.27,80.7,7.12,6.099,71.6,4.28
3/11/2014 14:25,1.769,10.42,81.8,7.14,6.037,71.2,4.24
3/11/2014 14:40,1.817,10.59,83.2,7.19,5.95,71.4,4.29
3/11/2014 14:55,1.856,10.39,83.4,7.19,5.978,70.9,5.11
3/11/2014 15:10,1.895,9.85,77.2,7.16,5.784,73,4.24
3/11/2014 15:25,1.945,10.64,83.4,7.21,5.764,72.5,4.26
3/11/2014 15:40,2.012,10.83,84.9,7.16,5.753,77.9,4.25
3/11/2014 15:55,2.059,10.58,84.2,7.15,5.79,77.5,4.84
3/11/2014 16:10,2.101,10.47,83.1,7.2,5.805,74.7,4.69
3/11/2014 16:25,2.142,10.48,84.4,7.14,5.788,73.4,5.29
3/11/2014 16:40,2.184,10.28,83.4,7.12,5.861,72.6,5.55
3/11/2014 16:55,2.22,10.19,83.1,7.16,5.875,72.2,5.76
3/11/2014 17:10,2.262,10.3,83.6,7.11,5.897,70.4,5.55
3/11/2014 17:25,2.3,10.57,85.1,7.1,5.884,71.5,5.24
3/11/2014 17:40,2.321,10.73,85.6,7.14,5.892,71.6,4.9
3/11/2014 17:55,2.34,10.75,86.5,7.16,5.915,68.9,5.25
3/11/2014 18:10,2.353,10.71,85.7,7.15,5.956,69.8,5
3/11/2014 18:25,2.354,10.69,86,7.14,6.042,72.1,5.23
3/11/2014 18:40,2.35,10.84,86.4,7.14,6.148,69.2,4.82
3/11/2014 18:55,2.354,10.94,87,7.16,6.188,77.1,4.73
3/11/2014 19:10,2.349,11.29,87.2,7.2,6.047,63.2,3.64
3/11/2014 19:25,2.34,11.5,88.3,7.27,5.923,69.7,3.44
3/11/2014 19:40,2.326,11.5,88.1,7.24,5.841,70.1,3.35
3/11/2014 19:55,2.302,11.51,88.2,7.24,5.809,59.9,3.37
3/11/2014 20:10,2.272,11.4,88,7.27,5.803,70.6,3.66
3/11/2014 20:25,2.235,11.01,86.3,7.19,5.848,60.3,4.26
3/11/2014 20:40,2.195,10.74,84.4,7.19,5.952,59.9,4.3
3/11/2014 20:55,2.147,10.73,83.4,7.12,6.109,74.4,3.89
3/11/2014 21:10,2.098,10.67,81.1,7.14,6.388,75.4,3
3/11/2014 21:25,2.052,10.49,80.5,7.13,6.337,76.4,3.34
3/11/2014 21:40,2.011,10.27,79.3,7.16,6.27,78.3,3.62
3/11/2014 21:55,1.971,10.4,80.8,7.18,6.179,73.4,3.82
3/11/2014 22:10,1.927,10.81,84.1,7.18,6.124,70.7,3.91
3/11/2014 22:25,1.887,10.93,85.1,7.21,6.034,72.2,3.94
3/11/2014 22:40,1.845,11,85.5,7.24,5.976,71.6,3.92
3/11/2014 22:55,1.799,10.93,85,7.22,5.959,70.5,3.92
3/11/2014 23:10,1.752,11.01,85.6,7.18,5.919,70.4,3.92
3/11/2014 23:25,1.708,10.9,84.7,7.22,5.898,71.2,3.86
3/11/2014 23:40,1.678,10.96,85,7.24,5.868,70.2,3.82
3/11/2014 23:55,1.658,11,85.4,7.22,5.822,69.7,3.88
3/12/2014 0:10,1.628,10.97,85,7.22,5.814,67.4,3.81
3/12/2014 0:25,1.621,10.96,85,7.17,5.815,72.9,3.8
3/12/2014 0:40,1.617,10.97,85.1,7.19,5.8,71.4,3.84
3/12/2014 0:55,1.616,10.83,84,7.11,5.793,70.5,3.83
3/12/2014 1:10,1.615,10.6,82.2,7.17,5.783,69.9,3.81
3/12/2014 1:25,1.643,10.58,81.7,7.13,5.771,70.2,3.67
3/12/2014 1:40,1.678,10.6,81.8,7.11,5.735,70.8,3.68
3/12/2014 1:55,1.723,10.18,78.5,7.14,5.711,70.4,3.66
3/12/2014 2:10,1.768,9.12,70.8,7.13,5.654,70.5,3.86
3/12/2014 2:25,1.811,7.9,61.2,7.03,5.602,71.1,3.82
3/12/2014 2:40,1.861,8.68,67.3,7.07,5.62,73.1,3.84
3/12/2014 2:55,1.904,10.21,79.8,7.06,5.607,68.5,4.18
3/12/2014 3:10,1.953,10.49,82.3,7.09,5.543,74.3,4.32
3/12/2014 3:25,2.012,10.48,82.3,7.15,5.538,71,4.34
3/12/2014 3:40,2.08,10.27,80.5,7.1,5.579,69.3,4.28
3/12/2014 3:55,2.135,10.3,80.6,7.14,5.611,71.2,4.19
3/12/2014 4:10,2.193,10.38,80.8,7.1,5.617,71.5,4.01
3/12/2014 4:25,2.244,10.31,80.2,7.1,5.629,71.9,3.99
3/12/2014 4:40,2.293,10.19,79.3,7.09,5.635,69.4,3.95
3/12/2014 4:55,2.337,10.2,79.2,7.12,5.643,71.9,3.9
3/12/2014 5:10,2.338,10.2,79.2,7.12,5.643,71.9,3.9
3/12/2014 5:25,2.418,10.61,81.7,7.1,5.732,70.4,3.55
3/12/2014 5:40,2.451,10.8,82.8,7.11,5.839,75.3,3.4
3/12/2014 5:55,2.476,10.87,83.1,7.11,5.985,70.3,3.24
3/12/2014 6:10,2.498,10.98,84.1,7.19,5.953,66.4,3.34
3/12/2014 6:25,2.514,11.04,84.3,7.21,5.996,66.1,3.19
3/12/2014 6:40,2.515,11.13,84.4,7.15,6.109,69.2,2.93
3/12/2014 6:55,2.52,10.96,82.1,7.08,6.42,71.8,2.45
3/12/2014 7:10,2.526,10.78,80.3,7.17,6.611,73.6,2.2
3/12/2014 7:25,2.521,10.5,78.5,7.12,6.655,69.2,2.33
3/12/2014 7:40,2.515,10.96,83.2,7.24,6.173,71.7,2.95
3/12/2014 7:55,2.503,10.12,77,7.18,6.166,69,3.07
3/12/2014 8:10,2.491,9.58,72,7.13,6.474,69.8,2.54
3/12/2014 8:25,2.468,10.23,76.5,7.15,6.636,68.9,2.37
3/12/2014 8:40,2.444,10.58,79.9,7.16,6.499,72.9,2.74
3/12/2014 8:55,2.406,10.75,82.1,7.25,6.123,77.6,3.21
3/12/2014 9:10,2.372,10.72,81.2,7.16,6.365,71.1,2.86
3/12/2014 9:25,2.326,10.81,81.2,7.14,6.593,69.3,2.51
3/12/2014 9:40,2.278,10.73,79.9,7.19,6.865,70.8,2.16
3/12/2014 9:55,2.243,10.71,80,7.17,6.975,69.3,2.24
3/12/2014 10:10,2.206,10.73,80.4,7.25,7.025,72.4,2.37
3/12/2014 10:25,2.161,10.68,80.5,7.22,6.998,68.7,2.59
3/12/2014 10:40,2.113,10.33,78,7.25,7.03,69.2,2.64
3/12/2014 10:55,2.072,10.4,79.1,7.2,6.929,66.1,2.9
3/12/2014 11:10,2.037,10.39,79.6,7.26,6.805,67.2,3.22
3/12/2014 11:25,2.001,10.76,83.2,7.24,6.494,70.1,3.58
3/12/2014 11:40,1.966,10.76,83.2,7.23,6.375,69.2,3.62
3/12/2014 11:55,1.931,10.73,82.9,7.26,6.421,67,3.57
3/12/2014 12:10,1.894,10.63,82.3,7.21,6.39,66.8,3.71
3/12/2014 12:25,1.864,10.48,81.3,7.25,6.312,69.3,3.79
3/12/2014 12:40,1.829,10.45,81.1,7.18,6.285,69.2,3.79
3/12/2014 12:55,1.835,10.45,81.1,7.18,6.285,69.2,3.79
3/12/2014 13:10,1.793,10.44,81.2,7.2,6.248,67.8,3.86
3/12/2014 13:25,1.787,10.5,81.7,7.14,6.23,68,3.89
3/12/2014 13:40,1.787,10.53,82.1,7.19,6.204,68.2,3.96
3/12/2014 13:55,1.794,10.59,82.8,7.2,6.142,70.1,4.05
3/12/2014 14:10,1.824,10.55,82.2,7.14,6.108,68.7,3.97
3/12/2014 14:25,1.86,10.63,82.7,7.14,6.007,69.4,3.92
3/12/2014 14:40,1.895,10.84,84.3,7.16,5.897,68,3.92
3/12/2014 14:55,1.949,10.73,83.7,7.2,5.897,68.4,4.03
3/12/2014 15:10,2.001,10.36,80.8,7.19,5.871,70,4.04
3/12/2014 15:25,2.05,10.07,78.2,7.17,5.837,68.9,3.89
3/12/2014 15:40,2.098,10.45,81.5,7.17,5.898,69.8,4.01
3/12/2014 15:55,2.157,10.97,85.4,7.15,5.91,70.2,3.94
3/12/2014 16:10,2.221,11.06,86.1,7.16,5.917,69.7,3.96
3/12/2014 16:25,2.269,11.03,86.1,7.21,5.909,70,4.07
3/12/2014 16:40,2.33,11.02,86,7.21,5.918,69.1,4.04
3/12/2014 16:55,2.387,11.02,85.7,7.17,5.937,69.5,3.93
3/12/2014 17:10,2.435,11.02,85.7,7.16,5.937,69.9,3.93
3/12/2014 17:25,2.477,10.96,85.1,7.16,5.945,71,3.87
3/12/2014 17:40,2.507,10.97,85,7.2,5.947,69.9,3.79
3/12/2014 17:55,2.529,11.08,84.9,7.18,6.092,70.5,3.32
3/12/2014 18:10,2.536,11.11,85.3,7.2,6.148,69.5,3.4
3/12/2014 18:25,2.557,11.05,84.9,7.21,6.259,69.1,3.42
3/12/2014 18:40,2.566,11.06,84.9,7.16,6.298,68.7,3.38
3/12/2014 18:55,0.323,0,0,0,0,0,0
3/12/2014 19:10,0.327,,0,0,0,0,0
3/12/2014 19:25,,,,,,,
3/12/2014 19:40,1.482,11.98,88.3,7.4,6.328,88.5,1.84
3/12/2014 19:55,1.5,11.95,88,7.4,6.416,66.4,1.81
3/12/2014 20:10,1.551,11.65,85.9,7.34,6.455,77.8,1.88
3/12/2014 20:25,1.469,11.98,88.3,7.4,6.328,88.5,1.84
3/12/2014 20:40,1.498,11.95,88,7.4,6.416,66.4,1.81
3/12/2014 20:55,1.551,11.65,85.9,7.34,6.455,77.8,1.88
3/12/2014 21:10,1.583,10.81,79.9,7.31,6.535,73,1.91
3/12/2014 21:25,1.576,11.12,81.9,7.31,6.667,67.5,1.78
3/12/2014 21:40,1.341,11.98,88.3,7.4,6.328,88.5,1.84
3/12/2014 21:55,1.304,11.95,88,7.4,6.416,66.4,1.81
3/12/2014 22:10,1.348,11.65,85.9,7.34,6.455,77.8,1.88
3/12/2014 22:25,1.384,10.81,79.9,7.31,6.535,73,1.91
3/12/2014 22:40,1.436,11.12,81.9,7.31,6.667,67.5,1.78
3/12/2014 22:55,1.492,11.58,85.1,7.32,6.648,77,1.71
3/12/2014 23:10,1.539,11.71,86,7.32,6.707,84.4,1.67
3/12/2014 23:25,1.273,11.98,88.3,7.4,6.328,88.5,1.84
3/12/2014 23:40,1.291,11.95,88,7.4,6.416,66.4,1.81
3/12/2014 23:55,1.346,11.65,85.9,7.34,6.455,77.8,1.88
3/13/2014 0:10,1.378,10.81,79.9,7.31,6.535,73,1.91
3/13/2014 0:25,1.435,11.12,81.9,7.31,6.667,67.5,1.78
3/13/2014 0:40,1.488,11.58,85.1,7.32,6.648,77,1.71
3/13/2014 0:55,1.539,11.71,86,7.32,6.707,84.4,1.67
3/13/2014 1:10,1.604,11.71,85.9,7.31,6.851,80.5,1.61
3/13/2014 1:25,1.638,11.72,86,7.37,6.957,73.5,1.58
3/13/2014 1:40,1.273,11.98,88.3,7.4,6.328,88.5,1.84
3/13/2014 1:55,1.289,11.95,88,7.4,6.416,66.4,1.81
3/13/2014 2:10,1.344,11.65,85.9,7.34,6.455,77.8,1.88
3/13/2014 2:25,1.377,10.81,79.9,7.31,6.535,73,1.91
3/13/2014 2:40,1.432,11.12,81.9,7.31,6.667,67.5,1.78
3/13/2014 2:55,1.49,11.58,85.1,7.32,6.648,77,1.71
3/13/2014 3:10,1.537,11.71,86,7.32,6.707,84.4,1.67
3/13/2014 3:25,1.6,11.71,85.9,7.31,6.851,80.5,1.61
3/13/2014 3:40,1.635,11.72,86,7.37,6.957,73.5,1.58
3/13/2014 3:55,1.682,11.76,86.2,7.38,7.026,79.2,1.55
3/13/2014 4:10,1.736,11.73,85.9,7.32,7.091,79.9,1.51
3/13/2014 4:25,1.267,11.98,88.3,7.4,6.328,88.5,1.84
3/13/2014 4:40,1.287,11.95,88,7.4,6.416,66.4,1.81
3/13/2014 4:55,1.344,11.65,85.9,7.34,6.455,77.8,1.88
3/13/2014 5:10,1.377,10.81,79.9,7.31,6.535,73,1.91
3/13/2014 5:25,1.435,11.12,81.9,7.31,6.667,67.5,1.78
3/13/2014 5:40,1.49,11.58,85.1,7.32,6.648,77,1.71
3/13/2014 5:55,1.541,11.71,86,7.32,6.707,84.4,1.67
3/13/2014 6:10,1.601,11.71,85.9,7.31,6.851,80.5,1.61
3/13/2014 6:25,1.636,11.72,86,7.37,6.957,73.5,1.58
3/13/2014 6:40,1.684,11.76,86.2,7.38,7.026,79.2,1.55
3/13/2014 6:55,1.737,11.73,85.9,7.32,7.091,79.9,1.51
3/13/2014 7:10,1.773,11.77,86.1,7.33,7.14,81.1,1.45
3/13/2014 7:25,1.268,11.98,88.3,7.4,6.328,88.5,1.84
3/13/2014 7:40,1.287,11.95,88,7.4,6.416,66.4,1.81
3/13/2014 7:55,1.344,11.65,85.9,7.34,6.455,77.8,1.88
3/13/2014 8:10,1.379,10.81,79.9,7.31,6.535,73,1.91
3/13/2014 8:25,1.436,11.12,81.9,7.31,6.667,67.5,1.78
3/13/2014 8:40,1.49,11.58,85.1,7.32,6.648,77,1.71
3/13/2014 8:55,1.538,11.71,86,7.32,6.707,84.4,1.67
3/13/2014 9:10,1.599,11.71,85.9,7.31,6.851,80.5,1.61
3/13/2014 9:25,1.636,11.72,86,7.37,6.957,73.5,1.58
3/13/2014 9:40,1.688,11.76,86.2,7.38,7.026,79.2,1.55
3/13/2014 9:55,1.738,11.73,85.9,7.32,7.091,79.9,1.51
3/13/2014 10:10,1.774,11.77,86.1,7.33,7.14,81.1,1.45
3/13/2014 10:25,1.831,11.78,86,7.39,7.177,87.2,1.38
3/13/2014 10:40,1.866,11.8,85.9,7.34,7.213,77.1,1.31
3/13/2014 10:55,1.269,11.98,88.3,7.4,6.328,88.5,1.84
3/13/2014 11:10,1.287,11.95,88,7.4,6.416,66.4,1.81
3/13/2014 11:25,1.343,11.65,85.9,7.34,6.455,77.8,1.88
3/13/2014 11:40,1.378,10.81,79.9,7.31,6.535,73,1.91
3/13/2014 11:55,1.439,11.12,81.9,7.31,6.667,67.5,1.78
3/13/2014 12:10,1.486,11.58,85.1,7.32,6.648,77,1.71
3/13/2014 12:25,1.533,11.71,86,7.32,6.707,84.4,1.67
3/13/2014 12:40,1.592,11.71,85.9,7.31,6.851,80.5,1.61
3/13/2014 12:55,1.624,11.72,86,7.37,6.957,73.5,1.58
3/13/2014 13:10,1.676,11.76,86.2,7.38,7.026,79.2,1.55
3/13/2014 13:25,1.732,11.73,85.9,7.32,7.091,79.9,1.51
3/13/2014 13:40,1.761,11.77,86.1,7.33,7.14,81.1,1.45
3/13/2014 13:55,1.814,11.78,86,7.39,7.177,87.2,1.38
3/13/2014 14:10,1.846,11.8,85.9,7.34,7.213,77.1,1.31
3/13/2014 14:25,1.865,11.77,85.9,7.39,7.25,81.7,1.36
3/13/2014 14:40,1.246,11.98,88.3,7.4,6.328,88.5,1.84
3/13/2014 14:55,1.266,11.95,88,7.4,6.416,66.4,1.81
3/13/2014 15:10,1.318,11.65,85.9,7.34,6.455,77.8,1.88
3/13/2014 15:25,1.351,10.81,79.9,7.31,6.535,73,1.91
3/13/2014 15:40,1.405,11.12,81.9,7.31,6.667,67.5,1.78
3/13/2014 15:55,1.456,11.58,85.1,7.32,6.648,77,1.71
3/13/2014 16:10,1.499,11.71,86,7.32,6.707,84.4,1.67
3/13/2014 16:25,1.557,11.71,85.9,7.31,6.851,80.5,1.61
3/13/2014 16:40,1.584,11.72,86,7.37,6.957,73.5,1.58
3/13/2014 16:55,1.63,11.76,86.2,7.38,7.026,79.2,1.55
